tax_id,GeneID,Symbol,chromosome,map_location,type_of_gene,description
9606,677,ZFP36L1,14,14q22-q24,protein-coding,ZFP36 ring finger protein-like 1
9606,682,BSG,19,19p13.3,protein-coding,basigin (Ok blood group)
9606,683,BST1,4,4p15,protein-coding,bone marrow stromal cell antigen 1
9606,684,BST2,19,19p13.1,protein-coding,bone marrow stromal cell antigen 2
9606,685,BTC,4,4q13.3,protein-coding,betacellulin
9606,688,KLF5,13,13q22.1,protein-coding,Kruppel-like factor 5 (intestinal)
9606,689,BTF3,5,5q13.2,protein-coding,basic transcription factor 3
9606,694,BTG1,12,12q22,protein-coding,"B-cell translocation gene 1, anti-proliferative"
9606,695,BTK,X,Xq21.33-q22,protein-coding,Bruton agammaglobulinemia tyrosine kinase
9606,696,BTN1A1,6,6p22.1,protein-coding,"butyrophilin, subfamily 1, member A1"
9606,699,BUB1,2,2q14,protein-coding,BUB1 mitotic checkpoint serine/threonine kinase
9606,701,BUB1B,15,15q15,protein-coding,BUB1 mitotic checkpoint serine/threonine kinase B
9606,705,BYSL,6,6p21.1,protein-coding,bystin-like
9606,706,TSPO,22,22q13.31,protein-coding,translocator protein (18kDa)
9606,708,C1QBP,17,17p13.3,protein-coding,"complement component 1, q subcomponent binding protein"
9606,710,SERPING1,11,11q12.1,protein-coding,"serpin peptidase inhibitor, clade G (C1 inhibitor), member 1"
9606,712,C1QA,1,1p36.12,protein-coding,"complement component 1, q subcomponent, A chain"
9606,713,C1QB,1,1p36.12,protein-coding,"complement component 1, q subcomponent, B chain"
9606,718,C3,19,19p13.3-p13.2,protein-coding,complement component 3
9606,720,C4A,6,6p21.3,protein-coding,complement component 4A (Rodgers blood group)
9606,721,C4B,6,6p21.3,protein-coding,complement component 4B (Chido blood group)
9606,722,C4BPA,1,1q32,protein-coding,"complement component 4 binding protein, alpha"
9606,729,C6,5,5p13,protein-coding,complement component 6
9606,730,C7,5,5p13,protein-coding,complement component 7
9606,732,C8B,1,1p32.2,protein-coding,"complement component 8, beta polypeptide"
9606,735,C9,5,5p14-p12,protein-coding,complement component 9
9606,738,VPS51,11,11q13,protein-coding,vacuolar protein sorting 51 homolog (S. cerevisiae)
9606,740,MRPL49,11,11q13,protein-coding,mitochondrial ribosomal protein L49
9606,744,MPPED2,11,11p13,protein-coding,metallophosphoesterase domain containing 2
9606,752,FMNL1,17,17q21,protein-coding,formin-like 1
9606,758,MPPED1,22,22q13.31,protein-coding,metallophosphoesterase domain containing 1
9606,760,CA2,8,8q22,protein-coding,carbonic anhydrase II
9606,762,CA4,17,17q23,protein-coding,carbonic anhydrase IV
9606,767,CA8,8,8q12.1,protein-coding,carbonic anhydrase VIII
9606,770,CA11,19,19q13.3,protein-coding,carbonic anhydrase XI
9606,771,CA12,15,15q22,protein-coding,carbonic anhydrase XII
9606,773,CACNA1A,19,19p13,protein-coding,"calcium channel, voltage-dependent, P/Q type, alpha 1A subunit"
9606,774,CACNA1B,9,9q34,protein-coding,"calcium channel, voltage-dependent, N type, alpha 1B subunit"
9606,775,CACNA1C,12,12p13.3,protein-coding,"calcium channel, voltage-dependent, L type, alpha 1C subunit"
9606,776,CACNA1D,3,3p14.3,protein-coding,"calcium channel, voltage-dependent, L type, alpha 1D subunit"
9606,777,CACNA1E,1,1q25.3,protein-coding,"calcium channel, voltage-dependent, R type, alpha 1E subunit"
9606,780,DDR1,6,6p21.3,protein-coding,discoidin domain receptor tyrosine kinase 1
9606,781,CACNA2D1,7,7q21-q22,protein-coding,"calcium channel, voltage-dependent, alpha 2/delta subunit 1"
9606,782,CACNB1,17,17q21-q22,protein-coding,"calcium channel, voltage-dependent, beta 1 subunit"
9606,784,CACNB3,12,12q13,protein-coding,"calcium channel, voltage-dependent, beta 3 subunit"
9606,785,CACNB4,2,2q22-q23,protein-coding,"calcium channel, voltage-dependent, beta 4 subunit"
9606,788,SLC25A20,3,3p21.31,protein-coding,"solute carrier family 25 (carnitine/acylcarnitine translocase), member 20"
9606,790,CAD,2,2p22-p21,protein-coding,"carbamoyl-phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase"
9606,793,CALB1,8,8q21.3,protein-coding,"calbindin 1, 28kDa"
9606,796,CALCA,11,11p15.2,protein-coding,calcitonin-related polypeptide alpha
9606,799,CALCR,7,7q21.3,protein-coding,calcitonin receptor
9606,800,CALD1,7,7q33,protein-coding,caldesmon 1
9606,801,CALM1,14,14q32.11,protein-coding,"calmodulin 1 (phosphorylase kinase, delta)"
9606,805,CALM2,2,2p21,protein-coding,"calmodulin 2 (phosphorylase kinase, delta)"
9606,808,CALM3,19,19q13.2-q13.3,protein-coding,"calmodulin 3 (phosphorylase kinase, delta)"
9606,811,CALR,19,19p13.3-p13.2,protein-coding,calreticulin
9606,813,CALU,7,7q32.1,protein-coding,calumenin
9606,814,CAMK4,5,5q21.3,protein-coding,calcium/calmodulin-dependent protein kinase IV
9606,815,CAMK2A,5,5q32,protein-coding,calcium/calmodulin-dependent protein kinase II alpha
9606,816,CAMK2B,7,7p14.3-p14.1,protein-coding,calcium/calmodulin-dependent protein kinase II beta
9606,817,CAMK2D,4,4q26,protein-coding,calcium/calmodulin-dependent protein kinase II delta
9606,818,CAMK2G,10,10q22,protein-coding,calcium/calmodulin-dependent protein kinase II gamma
9606,820,CAMP,3,3p21.3,protein-coding,cathelicidin antimicrobial peptide
9606,821,CANX,5,5q35,protein-coding,calnexin
9606,823,CAPN1,11,11q13,protein-coding,"calpain 1, (mu/I) large subunit"
9606,824,CAPN2,1,1q41-q42,protein-coding,"calpain 2, (m/II) large subunit"
9606,825,CAPN3,15,15q15.1,protein-coding,"calpain 3, (p94)"
9606,826,CAPNS1,19,19q13.12,protein-coding,"calpain, small subunit 1"
9606,829,CAPZA1,1,1p13.2,protein-coding,"capping protein (actin filament) muscle Z-line, alpha 1"
9606,830,CAPZA2,7,7q31.2-q31.3,protein-coding,"capping protein (actin filament) muscle Z-line, alpha 2"
9606,831,CAST,5,5q15,protein-coding,calpastatin
9606,832,CAPZB,1,1p36.1,protein-coding,"capping protein (actin filament) muscle Z-line, beta"
9606,833,CARS,11,11p15.5,protein-coding,cysteinyl-tRNA synthetase
9606,834,CASP1,11,11q23,protein-coding,"caspase 1, apoptosis-related cysteine peptidase"
9606,835,CASP2,7,7q34-q35,protein-coding,"caspase 2, apoptosis-related cysteine peptidase"
9606,836,CASP3,4,4q34,protein-coding,"caspase 3, apoptosis-related cysteine peptidase"
9606,837,CASP4,11,11q22.2-q22.3,protein-coding,"caspase 4, apoptosis-related cysteine peptidase"
9606,838,CASP5,11,11q22.2-q22.3,protein-coding,"caspase 5, apoptosis-related cysteine peptidase"
9606,839,CASP6,4,4q25,protein-coding,"caspase 6, apoptosis-related cysteine peptidase"
9606,840,CASP7,10,10q25,protein-coding,"caspase 7, apoptosis-related cysteine peptidase"
9606,841,CASP8,2,2q33-q34,protein-coding,"caspase 8, apoptosis-related cysteine peptidase"
9606,842,CASP9,1,1p36.21,protein-coding,"caspase 9, apoptosis-related cysteine peptidase"
9606,843,CASP10,2,2q33-q34,protein-coding,"caspase 10, apoptosis-related cysteine peptidase"
9606,846,CASR,3,3q13,protein-coding,calcium-sensing receptor
9606,847,CAT,11,11p13,protein-coding,catalase
9606,857,CAV1,7,7q31.1,protein-coding,"caveolin 1, caveolae protein, 22kDa"
9606,858,CAV2,7,7q31.1,protein-coding,caveolin 2
9606,859,CAV3,3,3p25,protein-coding,caveolin 3
9606,860,RUNX2,6,6p21,protein-coding,runt-related transcription factor 2
9606,861,RUNX1,21,21q22.3,protein-coding,runt-related transcription factor 1
9606,862,RUNX1T1,8,8q22,protein-coding,"runt-related transcription factor 1; translocated to, 1 (cyclin D-related)"
9606,863,CBFA2T3,16,16q24,protein-coding,"core-binding factor, runt domain, alpha subunit 2; translocated to, 3"
9606,864,RUNX3,1,1p36,protein-coding,runt-related transcription factor 3
9606,865,CBFB,16,16q22.1,protein-coding,"core-binding factor, beta subunit"
9606,867,CBL,11,11q23.3,protein-coding,"Cbl proto-oncogene, E3 ubiquitin protein ligase"
9606,868,CBLB,3,3q13.11,protein-coding,"Cbl proto-oncogene B, E3 ubiquitin protein ligase"
9606,871,SERPINH1,11,11q13.5,protein-coding,"serpin peptidase inhibitor, clade H (heat shock protein 47), member 1, (collagen binding protein 1)"
9606,873,CBR1,21,21q22.13,protein-coding,carbonyl reductase 1
9606,875,CBS,21,21q22.3,protein-coding,cystathionine-beta-synthase
9606,881,CCIN,9,9p13.3,protein-coding,calicin
9606,883,CCBL1,9,9q34.11,protein-coding,"cysteine conjugate-beta lyase, cytoplasmic"
9606,885,CCK,3,3p22.1,protein-coding,cholecystokinin
9606,887,CCKBR,11,11p15.4,protein-coding,cholecystokinin B receptor
9606,889,KRIT1,7,7q21.2,protein-coding,"KRIT1, ankyrin repeat containing"
9606,890,CCNA2,4,4q27,protein-coding,cyclin A2
9606,891,CCNB1,5,5q12,protein-coding,cyclin B1
9606,892,CCNC,6,6q21,protein-coding,cyclin C
9606,894,CCND2,12,12p13,protein-coding,cyclin D2
9606,896,CCND3,6,6p21,protein-coding,cyclin D3
9606,898,CCNE1,19,19q12,protein-coding,cyclin E1
9606,900,CCNG1,5,5q32-q34,protein-coding,cyclin G1
9606,901,CCNG2,4,4q21.1,protein-coding,cyclin G2
9606,902,CCNH,5,5q13.3-q14,protein-coding,cyclin H
9606,904,CCNT1,12,12q13.11,protein-coding,cyclin T1
9606,908,CCT6A,7,7p11.2,protein-coding,"chaperonin containing TCP1, subunit 6A (zeta 1)"
9606,914,CD2,1,1p13.1,protein-coding,CD2 molecule
9606,915,CD3D,11,11q23,protein-coding,"CD3d molecule, delta (CD3-TCR complex)"
9606,916,CD3E,11,11q23,protein-coding,"CD3e molecule, epsilon (CD3-TCR complex)"
9606,919,CD247,1,1q24.2,protein-coding,CD247 molecule
9606,920,CD4,12,12p13.31,protein-coding,CD4 molecule
9606,921,CD5,11,11q13,protein-coding,CD5 molecule
9606,922,CD5L,1,1q23.1,protein-coding,CD5 molecule-like
9606,924,CD7,17,17q25.2-q25.3,protein-coding,CD7 molecule
9606,925,CD8A,2,2p12,protein-coding,CD8a molecule
9606,926,CD8B,2,2p12,protein-coding,CD8b molecule
9606,928,CD9,12,12p13.3,protein-coding,CD9 molecule
9606,929,CD14,5,5q31.1,protein-coding,CD14 molecule
9606,930,CD19,16,16p11.2,protein-coding,CD19 molecule
9606,931,MS4A1,11,11q12,protein-coding,"membrane-spanning 4-domains, subfamily A, member 1"
9606,933,CD22,19,19q13.1,protein-coding,CD22 molecule
9606,940,CD28,2,2q33,protein-coding,CD28 molecule
9606,941,CD80,3,3q13.3-q21,protein-coding,CD80 molecule
9606,942,CD86,3,3q21,protein-coding,CD86 molecule
9606,945,CD33,19,19q13.3,protein-coding,CD33 molecule
9606,946,SIGLEC6,19,19q13.3,protein-coding,sialic acid binding Ig-like lectin 6
9606,947,CD34,1,1q32,protein-coding,CD34 molecule
9606,948,CD36,7,7q11.2,protein-coding,CD36 molecule (thrombospondin receptor)
9606,949,SCARB1,12,12q24.31,protein-coding,"scavenger receptor class B, member 1"
9606,950,SCARB2,4,4q21.1,protein-coding,"scavenger receptor class B, member 2"
9606,952,CD38,4,4p15,protein-coding,CD38 molecule
9606,955,ENTPD6,20,20p11.21,protein-coding,ectonucleoside triphosphate diphosphohydrolase 6 (putative)
9606,957,ENTPD5,14,14q24,protein-coding,ectonucleoside triphosphate diphosphohydrolase 5
9606,958,CD40,20,20q12-q13.2,protein-coding,"CD40 molecule, TNF receptor superfamily member 5"
9606,959,CD40LG,X,Xq26,protein-coding,CD40 ligand
9606,960,CD44,11,11p13,protein-coding,CD44 molecule (Indian blood group)
9606,961,CD47,3,3q13.1-q13.2,protein-coding,CD47 molecule
9606,962,CD48,1,1q21.3-q22,protein-coding,CD48 molecule
9606,963,CD53,1,1p13,protein-coding,CD53 molecule
9606,966,CD59,11,11p13,protein-coding,"CD59 molecule, complement regulatory protein"
9606,967,CD63,12,12q12-q13,protein-coding,CD63 molecule
9606,972,CD74,5,5q32,protein-coding,"CD74 molecule, major histocompatibility complex, class II invariant chain"
9606,973,CD79A,19,19q13.2,protein-coding,"CD79a molecule, immunoglobulin-associated alpha"
9606,974,CD79B,17,17q23,protein-coding,"CD79b molecule, immunoglobulin-associated beta"
9606,975,CD81,11,11p15.5,protein-coding,CD81 molecule
9606,983,CDK1,10,10q21.1,protein-coding,cyclin-dependent kinase 1
9606,984,CDK11B,1,1p36.33,protein-coding,cyclin-dependent kinase 11B
9606,987,LRBA,4,4q31.3,protein-coding,"LPS-responsive vesicle trafficking, beach and anchor containing"
9606,988,CDC5L,6,6p21,protein-coding,cell division cycle 5-like
9606,989,7-Sep,7,7p14.2,protein-coding,septin 7
9606,990,CDC6,17,17q21.3,protein-coding,cell division cycle 6
9606,991,CDC20,1,1p34.1,protein-coding,cell division cycle 20
9606,993,CDC25A,3,3p21,protein-coding,cell division cycle 25A
9606,994,CDC25B,20,20p13,protein-coding,cell division cycle 25B
9606,995,CDC25C,5,5q31,protein-coding,cell division cycle 25C
9606,996,CDC27,17,17q21.32,protein-coding,cell division cycle 27
9606,997,CDC34,19,19p13.3,protein-coding,cell division cycle 34
9606,998,CDC42,1,1p36.1,protein-coding,cell division cycle 42
9606,999,CDH1,16,16q22.1,protein-coding,"cadherin 1, type 1, E-cadherin (epithelial)"
9606,1000,CDH2,18,18q11.2,protein-coding,"cadherin 2, type 1, N-cadherin (neuronal)"
9606,1001,CDH3,16,16q22.1,protein-coding,"cadherin 3, type 1, P-cadherin (placental)"
9606,1003,CDH5,16,16q22.1,protein-coding,"cadherin 5, type 2 (vascular endothelium)"
9606,1012,CDH13,16,16q23.3,protein-coding,cadherin 13
9606,1014,CDH16,16,16q22.1,protein-coding,"cadherin 16, KSP-cadherin"
9606,1017,CDK2,12,12q13,protein-coding,cyclin-dependent kinase 2
9606,1018,CDK3,17,17q25.1,protein-coding,cyclin-dependent kinase 3
9606,1019,CDK4,12,12q14,protein-coding,cyclin-dependent kinase 4
9606,1020,CDK5,7,7q36,protein-coding,cyclin-dependent kinase 5
9606,1021,CDK6,7,7q21-q22,protein-coding,cyclin-dependent kinase 6
9606,1022,CDK7,5,5q12.1,protein-coding,cyclin-dependent kinase 7
9606,1024,CDK8,13,13q12,protein-coding,cyclin-dependent kinase 8
9606,1025,CDK9,9,9q34.1,protein-coding,cyclin-dependent kinase 9
9606,1026,CDKN1A,6,6p21.2,protein-coding,"cyclin-dependent kinase inhibitor 1A (p21, Cip1)"
9606,1027,CDKN1B,12,12p13.1-p12,protein-coding,"cyclin-dependent kinase inhibitor 1B (p27, Kip1)"
9606,1028,CDKN1C,11,11p15.5,protein-coding,"cyclin-dependent kinase inhibitor 1C (p57, Kip2)"
9606,1029,CDKN2A,9,9p21,protein-coding,cyclin-dependent kinase inhibitor 2A
9606,1030,CDKN2B,9,9p21,protein-coding,"cyclin-dependent kinase inhibitor 2B (p15, inhibits CDK4)"
9606,1031,CDKN2C,1,1p32,protein-coding,"cyclin-dependent kinase inhibitor 2C (p18, inhibits CDK4)"
9606,1032,CDKN2D,19,19p13,protein-coding,"cyclin-dependent kinase inhibitor 2D (p19, inhibits CDK4)"
9606,1039,CDR2,16,16p12.3,protein-coding,"cerebellar degeneration-related protein 2, 62kDa"
9606,1045,CDX2,13,13q12.3,protein-coding,caudal type homeobox 2
9606,1050,CEBPA,19,19q13.1,protein-coding,"CCAAT/enhancer binding protein (C/EBP), alpha"
9606,1051,CEBPB,20,20q13.1,protein-coding,"CCAAT/enhancer binding protein (C/EBP), beta"
9606,1052,CEBPD,8,8p11.2-p11.1,protein-coding,"CCAAT/enhancer binding protein (C/EBP), delta"
9606,1054,CEBPG,19,19q13.11,protein-coding,"CCAAT/enhancer binding protein (C/EBP), gamma"
9606,1056,CEL,9,9q34.3,protein-coding,carboxyl ester lipase
9606,1058,CENPA,2,2p23.3,protein-coding,centromere protein A
9606,1059,CENPB,20,20p13,protein-coding,"centromere protein B, 80kDa"
9606,1071,CETP,16,16q21,protein-coding,"cholesteryl ester transfer protein, plasma"
9606,1072,CFL1,11,11q13,protein-coding,cofilin 1 (non-muscle)
9606,1073,CFL2,14,14q12,protein-coding,cofilin 2 (muscle)
9606,1080,CFTR,7,7q31.2,protein-coding,"cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)"
9606,1082,CGB,19,19q13.32,protein-coding,"chorionic gonadotropin, beta polypeptide"
9606,1103,CHAT,10,10q11.2,protein-coding,choline O-acetyltransferase
9606,1104,RCC1,1,1p36.1,protein-coding,regulator of chromosome condensation 1
9606,1107,CHD3,17,17p13.1,protein-coding,chromodomain helicase DNA binding protein 3
9606,1108,CHD4,12,12p13,protein-coding,chromodomain helicase DNA binding protein 4
9606,1111,CHEK1,11,11q24.2,protein-coding,checkpoint kinase 1
9606,1114,CHGB,20,20p12.3,protein-coding,chromogranin B
9606,1119,CHKA,11,11q13.2,protein-coding,choline kinase alpha
9606,1120,CHKB,22,22q13.33,protein-coding,choline kinase beta
9606,1121,CHM,X,Xq21.2,protein-coding,choroideremia (Rab escort protein 1)
9606,1123,CHN1,2,2q31.1,protein-coding,chimerin 1
9606,1124,CHN2,7,7p15.3,protein-coding,chimerin 2
9606,1128,CHRM1,11,11q13,protein-coding,"cholinergic receptor, muscarinic 1"
9606,1129,CHRM2,7,7q31-q35,protein-coding,"cholinergic receptor, muscarinic 2"
9606,1130,LYST,1,1q42.1-q42.2,protein-coding,lysosomal trafficking regulator
9606,1131,CHRM3,1,1q43,protein-coding,"cholinergic receptor, muscarinic 3"
9606,1132,CHRM4,11,11p12-p11.2,protein-coding,"cholinergic receptor, muscarinic 4"
9606,1133,CHRM5,15,15q26,protein-coding,"cholinergic receptor, muscarinic 5"
9606,1134,CHRNA1,2,2q31.1,protein-coding,"cholinergic receptor, nicotinic, alpha 1 (muscle)"
9606,1135,CHRNA2,8,8p21,protein-coding,"cholinergic receptor, nicotinic, alpha 2 (neuronal)"
9606,1136,CHRNA3,15,15q24,protein-coding,"cholinergic receptor, nicotinic, alpha 3 (neuronal)"
9606,1137,CHRNA4,20,20q13.33,protein-coding,"cholinergic receptor, nicotinic, alpha 4 (neuronal)"
9606,1138,CHRNA5,15,15q24,protein-coding,"cholinergic receptor, nicotinic, alpha 5 (neuronal)"
9606,1139,CHRNA7,15,15q14,protein-coding,"cholinergic receptor, nicotinic, alpha 7 (neuronal)"
9606,1140,CHRNB1,17,17p13.1,protein-coding,"cholinergic receptor, nicotinic, beta 1 (muscle)"
9606,1141,CHRNB2,1,1q21.3,protein-coding,"cholinergic receptor, nicotinic, beta 2 (neuronal)"
9606,1142,CHRNB3,8,8p11.2,protein-coding,"cholinergic receptor, nicotinic, beta 3 (neuronal)"
9606,1143,CHRNB4,15,15q24,protein-coding,"cholinergic receptor, nicotinic, beta 4 (neuronal)"
9606,1144,CHRND,2,2q37.1,protein-coding,"cholinergic receptor, nicotinic, delta (muscle)"
9606,1145,CHRNE,17,17p13.2,protein-coding,"cholinergic receptor, nicotinic, epsilon (muscle)"
9606,1146,CHRNG,2,2q37.1,protein-coding,"cholinergic receptor, nicotinic, gamma (muscle)"
9606,1147,CHUK,10,10q24-q25,protein-coding,conserved helix-loop-helix ubiquitous kinase
9606,1152,CKB,14,14q32,protein-coding,"creatine kinase, brain"
9606,1153,CIRBP,19,19p13.3,protein-coding,cold inducible RNA binding protein
9606,1154,CISH,3,3p21.3,protein-coding,cytokine inducible SH2-containing protein
9606,1159,CKMT1B,15,15q15,protein-coding,"creatine kinase, mitochondrial 1B"
9606,1161,ERCC8,5,5q12.1,protein-coding,excision repair cross-complementation group 8
9606,1163,CKS1B,1,1q21.2,protein-coding,CDC28 protein kinase regulatory subunit 1B
9606,1173,AP2M1,3,3q28,protein-coding,"adaptor-related protein complex 2, mu 1 subunit"
9606,1174,AP1S1,7,7q22.1,protein-coding,"adaptor-related protein complex 1, sigma 1 subunit"
9606,1175,AP2S1,19,19q13.32,protein-coding,"adaptor-related protein complex 2, sigma 1 subunit"
9606,1191,CLU,8,8p21-p12,protein-coding,clusterin
9606,1192,CLIC1,6,6p21.3,protein-coding,chloride intracellular channel 1
9606,1195,CLK1,2,2q33,protein-coding,CDC-like kinase 1
9606,1196,CLK2,1,1q21,protein-coding,CDC-like kinase 2
9606,1200,TPP1,11,11p15,protein-coding,tripeptidyl peptidase I
9606,1201,CLN3,16,16p12.1,protein-coding,"ceroid-lipofuscinosis, neuronal 3"
9606,1207,CLNS1A,11,11q13.5-q14,protein-coding,"chloride channel, nucleotide-sensitive, 1A"
9606,1211,CLTA,9,9p13,protein-coding,"clathrin, light chain A"
9606,1212,CLTB,5,5q35,protein-coding,"clathrin, light chain B"
9606,1213,CLTC,17,17q23.1,protein-coding,"clathrin, heavy chain (Hc)"
9606,1215,CMA1,14,14q11.2,protein-coding,"chymase 1, mast cell"
9606,1230,CCR1,3,3p21,protein-coding,chemokine (C-C motif) receptor 1
9606,1232,CCR3,3,3p21.3,protein-coding,chemokine (C-C motif) receptor 3
9606,1233,CCR4,3,3p24,protein-coding,chemokine (C-C motif) receptor 4
9606,1234,CCR5,3,3p21.31,protein-coding,chemokine (C-C motif) receptor 5 (gene/pseudogene)
9606,1235,CCR6,6,6q27,protein-coding,chemokine (C-C motif) receptor 6
9606,1237,CCR8,3,3p22,protein-coding,chemokine (C-C motif) receptor 8
9606,1238,ACKR2,3,3p21.3,protein-coding,atypical chemokine receptor 2
9606,1241,LTB4R,14,14q11.2-q12,protein-coding,leukotriene B4 receptor
9606,1244,ABCC2,10,10q24,protein-coding,"ATP-binding cassette, sub-family C (CFTR/MRP), member 2"
9606,1260,CNGA2,X,Xq27,protein-coding,cyclic nucleotide gated channel alpha 2
9606,1263,PLK3,1,1p34.1,protein-coding,polo-like kinase 3
9606,1264,CNN1,19,19p13.2-p13.1,protein-coding,"calponin 1, basic, smooth muscle"
9606,1267,CNP,17,17q21,protein-coding,"2',3'-cyclic nucleotide 3' phosphodiesterase"
